Time,total GB/s read,total GB/s write
2018-09-25T14:20:00+01:00,0.027,-0.842
2018-09-25T18:12:00+01:00,0.098,-0.867
2018-09-25T22:04:00+01:00,1.676,-0.309
2018-09-26T01:56:00+01:00,4.486,-0.279
2018-09-26T05:48:00+01:00,1.442,-0.308
2018-09-26T09:40:00+01:00,0.207,-1.001
2018-09-26T13:32:00+01:00,0.218,-0.57
2018-09-26T17:24:00+01:00,0.118,-0.934
2018-09-26T21:16:00+01:00,0.071,-0.417
2018-09-27T01:08:00+01:00,0.146,-0.431
2018-09-27T05:00:00+01:00,0.122,-0.559
2018-09-27T08:52:00+01:00,2.256,-2.211
2018-09-27T12:44:00+01:00,2.533,-0.749
2018-09-27T16:36:00+01:00,0.708,-0.866
2018-09-27T20:28:00+01:00,0.045,-0.239
2018-09-28T00:20:00+01:00,0.023,-0.287
2018-09-28T04:12:00+01:00,0.009,-1.297
2018-09-28T08:04:00+01:00,0.332,-0.52
2018-09-28T11:56:00+01:00,0.594,-0.273
2018-09-28T15:48:00+01:00,0.137,-0.205
2018-09-28T19:40:00+01:00,1.472,-0.778
2018-09-28T23:32:00+01:00,3.107,-0.668
2018-09-29T03:24:00+01:00,2.289,-1.002
2018-09-29T07:16:00+01:00,1.153,-2.737
2018-09-29T11:08:00+01:00,0.169,-1.035
2018-09-29T15:00:00+01:00,0.116,-0.453
2018-09-29T18:52:00+01:00,0.112,-0.369
2018-09-29T22:44:00+01:00,0.09,-1.099
2018-09-30T02:36:00+01:00,0.102,-0.703
2018-09-30T06:28:00+01:00,0.126,-0.761
2018-09-30T10:20:00+01:00,0.144,-1.243
2018-09-30T14:12:00+01:00,0.355,-0.9
2018-09-30T18:04:00+01:00,0.538,-1.195
2018-09-30T21:56:00+01:00,2.231,-1.397
2018-10-01T01:48:00+01:00,3.649,-1.057
2018-10-01T05:40:00+01:00,1.557,-0.962
2018-10-01T09:32:00+01:00,0.457,-1.128
2018-10-01T13:24:00+01:00,0.138,-1.088
2018-10-01T17:16:00+01:00,1.474,-1.811
2018-10-01T21:08:00+01:00,1.047,-1.493
2018-10-02T01:00:00+01:00,0.093,-1.536
2018-10-02T04:52:00+01:00,0.049,-1.857
2018-10-02T08:44:00+01:00,0.134,-1.172
2018-10-02T12:36:00+01:00,0.98,-1.212
2018-10-02T16:28:00+01:00,0.502,-1.633
2018-10-02T20:20:00+01:00,0.12,-2.638
2018-10-03T00:12:00+01:00,0.025,-3.015
2018-10-03T04:04:00+01:00,0.018,-2.062
2018-10-03T07:56:00+01:00,0.07,-1.678
2018-10-03T11:48:00+01:00,0.083,-1.343
2018-10-03T15:40:00+01:00,0.135,-0.578
2018-10-03T19:32:00+01:00,1.994,-0.648
2018-10-03T23:24:00+01:00,1.113,-0.396
2018-10-04T03:16:00+01:00,0.051,-0.684
2018-10-04T07:08:00+01:00,0.034,-0.36
2018-10-04T11:00:00+01:00,0.178,-0.218
2018-10-04T14:52:00+01:00,1.52,-0.211
2018-10-04T18:44:00+01:00,3.073,-2.035
2018-10-04T22:36:00+01:00,3.522,-0.332
2018-10-05T02:28:00+01:00,0.702,-0.412
2018-10-05T06:20:00+01:00,0.068,-0.427
2018-10-05T10:12:00+01:00,0.106,-0.475
2018-10-05T14:04:00+01:00,0.202,-0.449
2018-10-05T17:56:00+01:00,0.021,-0.306
2018-10-05T21:48:00+01:00,0.017,-0.221
2018-10-06T01:40:00+01:00,3.274,-0.161
2018-10-06T05:32:00+01:00,3.829,-0.348
2018-10-06T09:24:00+01:00,0.052,-0.323
2018-10-06T13:16:00+01:00,0.159,-0.244
2018-10-06T17:08:00+01:00,0.326,-0.23
2018-10-06T21:00:00+01:00,0.008,-0.206
2018-10-07T00:52:00+01:00,0.004,-0.248
2018-10-07T04:44:00+01:00,0.041,-0.185
2018-10-07T08:36:00+01:00,0.028,-0.185
2018-10-07T12:28:00+01:00,0.029,-0.208
2018-10-07T16:20:00+01:00,0.017,-0.31
2018-10-07T20:12:00+01:00,0.064,-0.378
2018-10-08T00:04:00+01:00,0.027,-0.255
2018-10-08T03:56:00+01:00,0.013,-0.211
2018-10-08T07:48:00+01:00,0.749,-0.306
2018-10-08T11:40:00+01:00,2.022,-0.439
2018-10-08T15:32:00+01:00,0.057,-0.476
2018-10-08T19:24:00+01:00,0.071,-0.555
2018-10-08T23:16:00+01:00,0.02,-0.532
2018-10-09T03:08:00+01:00,0.024,-0.473
2018-10-09T07:00:00+01:00,0.061,-0.4
2018-10-09T10:52:00+01:00,2.494,-0.538
2018-10-09T14:44:00+01:00,0.305,-1.011
2018-10-09T18:36:00+01:00,2.094,-1.022
2018-10-09T22:28:00+01:00,3.522,-0.746
2018-10-10T02:20:00+01:00,4.111,-0.463
2018-10-10T06:12:00+01:00,0.177,-0.357
2018-10-10T10:04:00+01:00,0.203,-0.559
2018-10-10T13:56:00+01:00,0.225,-0.338
2018-10-10T17:48:00+01:00,8.493,-0.341
2018-10-10T21:40:00+01:00,0.094,-2.63
2018-10-11T01:32:00+01:00,0.023,-0.48
2018-10-11T05:24:00+01:00,0.057,-0.367
2018-10-11T09:16:00+01:00,0.198,-0.567
2018-10-11T13:08:00+01:00,2.229,-0.559
2018-10-11T17:00:00+01:00,0.851,-0.627
2018-10-11T20:52:00+01:00,1.432,-0.509
2018-10-12T00:44:00+01:00,0.065,-0.477
2018-10-12T04:36:00+01:00,0.034,-1.081
2018-10-12T08:28:00+01:00,0.184,-0.511
2018-10-12T12:20:00+01:00,0.143,-0.253
2018-10-12T16:12:00+01:00,2.076,-0.498
2018-10-12T20:04:00+01:00,0.202,-1.613
2018-10-12T23:56:00+01:00,0.084,-0.174
2018-10-13T03:48:00+01:00,0.055,-0.115
2018-10-13T07:40:00+01:00,0.04,-0.15
2018-10-13T11:32:00+01:00,0.059,-0.17
2018-10-13T15:24:00+01:00,0.193,-0.184
2018-10-13T19:16:00+01:00,0.25,-0.155
2018-10-13T23:08:00+01:00,0.56,-0.116
2018-10-14T03:00:00+01:00,0.414,-0.675
2018-10-14T06:52:00+01:00,0.047,-0.144
2018-10-14T10:44:00+01:00,0.139,-0.314
2018-10-14T14:36:00+01:00,0.053,-0.814
2018-10-14T18:28:00+01:00,2.299,-2.792
2018-10-14T22:20:00+01:00,0.11,-0.895
2018-10-15T02:12:00+01:00,0.053,-0.82
2018-10-15T06:04:00+01:00,0.065,-0.786
2018-10-15T09:56:00+01:00,0.156,-0.935
2018-10-15T13:48:00+01:00,0.198,-0.502
2018-10-15T17:40:00+01:00,1.399,-0.933
2018-10-15T21:32:00+01:00,2.75,-1.012
2018-10-16T01:24:00+01:00,2.019,-1.023
2018-10-16T05:16:00+01:00,0.325,-1.57
2018-10-16T09:08:00+01:00,0.124,-0.689
2018-10-16T13:00:00+01:00,3.837,-0.493
2018-10-16T16:52:00+01:00,4.75,-0.622
2018-10-16T20:44:00+01:00,0.122,-0.834
2018-10-17T00:36:00+01:00,0.156,-2.09
2018-10-17T04:28:00+01:00,0.107,-0.59
2018-10-17T08:20:00+01:00,0.263,-0.753
2018-10-17T12:12:00+01:00,0.575,-0.835
2018-10-17T16:04:00+01:00,0.155,-0.83
2018-10-17T19:56:00+01:00,0.688,-0.49
2018-10-17T23:48:00+01:00,1.501,-1.018
2018-10-18T03:40:00+01:00,0.053,-1.652
2018-10-18T07:32:00+01:00,2.223,-0.972
2018-10-18T11:24:00+01:00,0.077,-0.525
2018-10-18T15:16:00+01:00,1.466,-0.185
2018-10-18T19:08:00+01:00,3.715,-1.026
2018-10-18T23:00:00+01:00,2.002,-1.195
2018-10-19T02:52:00+01:00,0.696,-0.272
2018-10-19T06:44:00+01:00,0.768,-0.248
2018-10-19T10:36:00+01:00,2.367,-0.273
2018-10-19T14:28:00+01:00,5.658,-0.646
2018-10-19T18:20:00+01:00,6.82,-0.623
2018-10-19T22:12:00+01:00,7.227,-0.678
2018-10-20T02:04:00+01:00,null,null
2018-10-20T05:56:00+01:00,6.545,-1.202
2018-10-20T09:48:00+01:00,10.897,-0.386
2018-10-20T13:40:00+01:00,0.892,-0.173
2018-10-20T17:32:00+01:00,0.111,-3.528
2018-10-20T21:24:00+01:00,0.105,-0.201
2018-10-21T01:16:00+01:00,0.1,-0.248
2018-10-21T05:08:00+01:00,0.049,-0.22
2018-10-21T09:00:00+01:00,0.131,-0.308
2018-10-21T12:52:00+01:00,0.291,-0.357
2018-10-21T16:44:00+01:00,0.771,-0.393
2018-10-21T20:36:00+01:00,0.805,-0.273
2018-10-22T00:28:00+01:00,0.774,-0.252
2018-10-22T04:20:00+01:00,0.704,-0.848
2018-10-22T08:12:00+01:00,0.759,-0.454
2018-10-22T12:04:00+01:00,0.156,-0.325
2018-10-22T15:56:00+01:00,0.184,-2.002
2018-10-22T19:48:00+01:00,0.08,-3.069
2018-10-22T23:40:00+01:00,0.065,-0.915
2018-10-23T03:32:00+01:00,0.021,-0.19
2018-10-23T07:24:00+01:00,0.121,-0.231
2018-10-23T11:16:00+01:00,0.307,-0.492
2018-10-23T15:08:00+01:00,0.315,-0.634
2018-10-23T19:00:00+01:00,0.331,-0.68
2018-10-23T22:52:00+01:00,0.273,-0.665
2018-10-24T02:44:00+01:00,0.195,-0.556
2018-10-24T06:36:00+01:00,1.439,-0.986
2018-10-24T10:28:00+01:00,3.955,-0.562
2018-10-24T14:20:00+01:00,3.256,-0.477
2018-10-24T18:12:00+01:00,0.179,-2.789
2018-10-24T22:04:00+01:00,0.116,-0.427
2018-10-25T01:56:00+01:00,null,null
2018-10-25T05:48:00+01:00,null,null
2018-10-25T09:40:00+01:00,0.012,-0.063
2018-10-25T13:32:00+01:00,0.473,-0.285
2018-10-25T17:24:00+01:00,3.206,-0.215
2018-10-25T21:16:00+01:00,1.092,-0.367
2018-10-26T01:08:00+01:00,0.64,-0.334
2018-10-26T05:00:00+01:00,0.564,-0.567
2018-10-26T08:52:00+01:00,0.355,-0.361
2018-10-26T12:44:00+01:00,1.351,-0.18
2018-10-26T16:36:00+01:00,2.009,-0.203
2018-10-26T20:28:00+01:00,0.049,-0.224
2018-10-27T00:20:00+01:00,0.077,-1.365
2018-10-27T04:12:00+01:00,0.009,-0.195
2018-10-27T08:04:00+01:00,0.006,-0.236
2018-10-27T11:56:00+01:00,0.019,-0.222
2018-10-27T15:48:00+01:00,0.006,-0.171
2018-10-27T19:40:00+01:00,0.008,-0.195
2018-10-27T23:32:00+01:00,0.006,-0.208
2018-10-28T02:24:00+00:00,0.006,-0.183
2018-10-28T06:16:00+00:00,0.016,-0.41
2018-10-28T10:08:00+00:00,0.419,-0.275
2018-10-28T14:00:00+00:00,0.439,-0.27
2018-10-28T17:52:00+00:00,0.325,-1.296
2018-10-28T21:44:00+00:00,0.673,-0.671
2018-10-29T01:36:00+00:00,0.96,-0.497
2018-10-29T05:28:00+00:00,0.607,-0.465
2018-10-29T09:20:00+00:00,0.661,-0.421
2018-10-29T13:12:00+00:00,1.781,-0.577
2018-10-29T17:04:00+00:00,2.712,-0.993
2018-10-29T20:56:00+00:00,0.943,-0.77
2018-10-30T00:48:00+00:00,0.063,-0.309
2018-10-30T04:40:00+00:00,0.025,-0.353
2018-10-30T08:32:00+00:00,0.051,-0.619
2018-10-30T12:24:00+00:00,0.091,-0.566
2018-10-30T16:16:00+00:00,0.17,-0.657
2018-10-30T20:08:00+00:00,0.941,-0.344
2018-10-31T00:00:00+00:00,1.219,-0.223
2018-10-31T03:52:00+00:00,0.045,-0.187
2018-10-31T07:44:00+00:00,0.029,-0.122
2018-10-31T11:36:00+00:00,null,null
2018-10-31T15:28:00+00:00,null,null
2018-10-31T19:20:00+00:00,null,null
2018-10-31T23:12:00+00:00,null,null
2018-11-01T03:04:00+00:00,null,null
2018-11-01T06:56:00+00:00,null,null
2018-11-01T10:48:00+00:00,3.305,-1.445
2018-11-01T14:40:00+00:00,4,-0.363
2018-11-01T18:32:00+00:00,0.83,-3.877
2018-11-01T22:24:00+00:00,0.049,-0.214
2018-11-02T02:16:00+00:00,0.032,-0.171
2018-11-02T06:08:00+00:00,0.039,-0.138
2018-11-02T10:00:00+00:00,1.328,-0.283
2018-11-02T13:52:00+00:00,2.726,-0.292
2018-11-02T17:44:00+00:00,4.516,-0.373
2018-11-02T21:36:00+00:00,1.565,-0.279
2018-11-03T01:28:00+00:00,1.107,-0.288
2018-11-03T05:20:00+00:00,0.946,-0.391
2018-11-03T09:12:00+00:00,0.221,-0.279
2018-11-03T13:04:00+00:00,0.029,-0.098
2018-11-03T16:56:00+00:00,8.449,-0.138
2018-11-03T20:48:00+00:00,0.71,-0.088
2018-11-04T00:40:00+00:00,0.748,-0.109
2018-11-04T04:32:00+00:00,0.016,-0.075
2018-11-04T08:24:00+00:00,0.033,-0.095
2018-11-04T12:16:00+00:00,0.047,-0.125
2018-11-04T16:08:00+00:00,0.024,-0.084
2018-11-04T20:00:00+00:00,0.103,-0.188
2018-11-04T23:52:00+00:00,0.008,-0.05
2018-11-05T03:44:00+00:00,0.008,-0.049
2018-11-05T07:36:00+00:00,0.084,-0.064
2018-11-05T11:28:00+00:00,0.169,-0.161
2018-11-05T15:20:00+00:00,0.184,-0.174
2018-11-05T19:12:00+00:00,2.14,-0.095
2018-11-05T23:04:00+00:00,2.083,-0.098
2018-11-06T02:56:00+00:00,0.022,-0.674
2018-11-06T06:48:00+00:00,0.045,-0.086
2018-11-06T10:40:00+00:00,0.172,-0.13
2018-11-06T14:32:00+00:00,0.808,-0.156
2018-11-06T18:24:00+00:00,3.384,-0.277
2018-11-06T22:16:00+00:00,3.078,-2.654
2018-11-07T02:08:00+00:00,1.633,-0.157
2018-11-07T06:00:00+00:00,0.023,-0.138
2018-11-07T09:52:00+00:00,0.41,-0.2
2018-11-07T13:44:00+00:00,8.373,-0.202
2018-11-07T17:36:00+00:00,0.136,-0.296
2018-11-07T21:28:00+00:00,0.038,-0.405
2018-11-08T01:20:00+00:00,0.018,-8.672
2018-11-08T05:12:00+00:00,0.033,-7.899
2018-11-08T09:04:00+00:00,0.106,-0.237
2018-11-08T12:56:00+00:00,2.192,-0.195
2018-11-08T16:48:00+00:00,0.062,-0.186
2018-11-08T20:40:00+00:00,0.263,-0.457
2018-11-09T00:32:00+00:00,2.058,-2.243
2018-11-09T04:24:00+00:00,0.021,-0.164
2018-11-09T08:16:00+00:00,0.133,-0.398
2018-11-09T12:08:00+00:00,0.117,-0.436
2018-11-09T16:00:00+00:00,0.112,-0.171
2018-11-09T19:52:00+00:00,2.035,-0.112
2018-11-09T23:44:00+00:00,0.049,-0.106
2018-11-10T03:36:00+00:00,0.017,-1.34
2018-11-10T07:28:00+00:00,0.087,-0.221
2018-11-10T11:20:00+00:00,0.066,-0.228
2018-11-10T15:12:00+00:00,0.074,-0.968
2018-11-10T19:04:00+00:00,3.845,-2.431
2018-11-10T22:56:00+00:00,9.104,-0.134
2018-11-11T02:48:00+00:00,1.326,-0.174
2018-11-11T06:40:00+00:00,0.086,-0.134
2018-11-11T10:32:00+00:00,0.091,-0.168
2018-11-11T14:24:00+00:00,0.202,-0.25
2018-11-11T18:16:00+00:00,0.116,-0.225
2018-11-11T22:08:00+00:00,2.18,-0.224
2018-11-12T02:00:00+00:00,0.023,-0.149
2018-11-12T05:52:00+00:00,0.069,-0.794
2018-11-12T09:44:00+00:00,0.221,-0.251
2018-11-12T13:36:00+00:00,0.17,-0.383
2018-11-12T17:28:00+00:00,2.208,-2.16
2018-11-12T21:20:00+00:00,0.165,-1.253
2018-11-13T01:12:00+00:00,0.056,-0.281
2018-11-13T05:04:00+00:00,0.029,-0.231
2018-11-13T08:56:00+00:00,0.387,-0.365
2018-11-13T12:48:00+00:00,0.147,-0.284
2018-11-13T16:40:00+00:00,0.138,-0.517
2018-11-13T20:32:00+00:00,0.085,-0.46
2018-11-14T00:24:00+00:00,0.059,-0.474
2018-11-14T04:16:00+00:00,0.048,-1.026
2018-11-14T08:08:00+00:00,0.197,-0.425
2018-11-14T12:00:00+00:00,0.273,-0.456
2018-11-14T15:52:00+00:00,1.623,-0.409
2018-11-14T19:44:00+00:00,1.633,-0.486
2018-11-14T23:36:00+00:00,0.796,-3.517
2018-11-15T03:28:00+00:00,1.079,-0.547
2018-11-15T07:20:00+00:00,1.23,-0.462
2018-11-15T11:12:00+00:00,0.98,-1.008
2018-11-15T15:04:00+00:00,0.912,-1.888
2018-11-15T18:56:00+00:00,1.149,-1.82
2018-11-15T22:48:00+00:00,1.203,-0.485
2018-11-16T02:40:00+00:00,0.917,-0.571
2018-11-16T06:32:00+00:00,1.192,-0.969
2018-11-16T10:24:00+00:00,1.296,-0.435
2018-11-16T14:16:00+00:00,0.295,-0.298
2018-11-16T18:08:00+00:00,0.044,-0.838
2018-11-16T22:00:00+00:00,0.089,-1.607
2018-11-17T01:52:00+00:00,0.023,-5.131
2018-11-17T05:44:00+00:00,0.054,-0.667
2018-11-17T09:36:00+00:00,0.122,-0.448
2018-11-17T13:28:00+00:00,0.032,-0.293
2018-11-17T17:20:00+00:00,0.031,-0.239
2018-11-17T21:12:00+00:00,0.062,-0.182
2018-11-18T01:04:00+00:00,0.041,-0.129
2018-11-18T04:56:00+00:00,0.04,-0.117
2018-11-18T08:48:00+00:00,0.157,-0.176
2018-11-18T12:40:00+00:00,0.064,-0.258
2018-11-18T16:32:00+00:00,0.058,-0.244
2018-11-18T20:24:00+00:00,0.053,-0.145
2018-11-19T00:16:00+00:00,0.036,-0.19
2018-11-19T04:08:00+00:00,0.011,-0.168
2018-11-19T08:00:00+00:00,0.123,-0.307
2018-11-19T11:52:00+00:00,0.113,-0.798
2018-11-19T15:44:00+00:00,0.263,-0.379
2018-11-19T19:36:00+00:00,0.196,-0.245
2018-11-19T23:28:00+00:00,0.131,-0.22
2018-11-20T03:20:00+00:00,0.03,-0.127
2018-11-20T07:12:00+00:00,0.497,-0.228
2018-11-20T11:04:00+00:00,0.428,-0.433
2018-11-20T14:56:00+00:00,0.345,-0.532
2018-11-20T18:48:00+00:00,0.132,-0.416
2018-11-20T22:40:00+00:00,0.14,-3.495
2018-11-21T02:32:00+00:00,0.141,-5.479
2018-11-21T06:24:00+00:00,0.148,-0.41
2018-11-21T10:16:00+00:00,0.128,-0.2
2018-11-21T14:08:00+00:00,0.758,-0.851
2018-11-21T18:00:00+00:00,0.51,-0.662
2018-11-21T21:52:00+00:00,0.298,-4.678
2018-11-22T01:44:00+00:00,0.097,-0.762
2018-11-22T05:36:00+00:00,0.112,-0.716
2018-11-22T09:28:00+00:00,0.335,-0.848
2018-11-22T13:20:00+00:00,0.405,-0.906
2018-11-22T17:12:00+00:00,0.313,-0.83
2018-11-22T21:04:00+00:00,0.149,-0.628
2018-11-23T00:56:00+00:00,0.172,-0.511
2018-11-23T04:48:00+00:00,0.073,-0.511
2018-11-23T08:40:00+00:00,0.392,-0.57
2018-11-23T12:32:00+00:00,0.382,-0.743
2018-11-23T16:24:00+00:00,0.177,-0.888
2018-11-23T20:16:00+00:00,0.06,-0.823
2018-11-24T00:08:00+00:00,0.026,-0.792
2018-11-24T04:00:00+00:00,0.041,-0.614
2018-11-24T07:52:00+00:00,0.062,-0.547
2018-11-24T11:44:00+00:00,0.101,-0.455
2018-11-24T15:36:00+00:00,0.074,-0.386
2018-11-24T19:28:00+00:00,0.086,-0.223
2018-11-24T23:20:00+00:00,0.066,-0.204
2018-11-25T03:12:00+00:00,0.015,-0.13
2018-11-25T07:04:00+00:00,0.061,-0.168
2018-11-25T10:56:00+00:00,0.127,-0.145
2018-11-25T14:48:00+00:00,0.049,-0.417
2018-11-25T18:40:00+00:00,0.043,-0.42
2018-11-25T22:32:00+00:00,0.034,-0.374
2018-11-26T02:24:00+00:00,0.037,-0.266
2018-11-26T06:16:00+00:00,0.18,-0.208
2018-11-26T10:08:00+00:00,0.165,-0.435
2018-11-26T14:00:00+00:00,0.204,-0.731
2018-11-26T17:52:00+00:00,0.278,-1.505
2018-11-26T21:44:00+00:00,0.166,-1.537
2018-11-27T01:36:00+00:00,0.125,-1.431
2018-11-27T05:28:00+00:00,0.107,-1.324
2018-11-27T09:20:00+00:00,0.344,-1.456
2018-11-27T13:12:00+00:00,0.473,-1.634
2018-11-27T17:04:00+00:00,0.315,-1.524
2018-11-27T20:56:00+00:00,0.36,-1.097
2018-11-28T00:48:00+00:00,0.241,-10.49
2018-11-28T04:40:00+00:00,0.258,-19.745
2018-11-28T08:32:00+00:00,1.989,-3.095
2018-11-28T12:24:00+00:00,1.503,-0.733
2018-11-28T16:16:00+00:00,0.34,-3.464
2018-11-28T20:08:00+00:00,0.134,-16.181
2018-11-29T00:00:00+00:00,0.135,-17.576
2018-11-29T03:52:00+00:00,0.136,-18.632
2018-11-29T07:44:00+00:00,0.356,-15.434
2018-11-29T11:36:00+00:00,0.312,-0.694
2018-11-29T15:28:00+00:00,0.481,-0.584
2018-11-29T19:20:00+00:00,0.226,-0.551
2018-11-29T23:12:00+00:00,0.182,-0.351
2018-11-30T03:04:00+00:00,0.121,-0.444
2018-11-30T06:56:00+00:00,0.33,-0.51
2018-11-30T10:48:00+00:00,0.323,-0.511
2018-11-30T14:40:00+00:00,0.612,-0.757
2018-11-30T18:32:00+00:00,1.626,-0.961
2018-11-30T22:24:00+00:00,0.917,-0.271
2018-12-01T02:16:00+00:00,0.201,-0.173
2018-12-01T06:08:00+00:00,0.024,-0.163
2018-12-01T10:00:00+00:00,0.104,-0.195
2018-12-01T13:52:00+00:00,0.299,-0.285
2018-12-01T17:44:00+00:00,0.175,-0.636
2018-12-01T21:36:00+00:00,0.055,-0.936
2018-12-02T01:28:00+00:00,0.018,-0.885
2018-12-02T05:20:00+00:00,0.028,-0.549
2018-12-02T09:12:00+00:00,0.074,-0.143
2018-12-02T13:04:00+00:00,0.229,-0.162
2018-12-02T16:56:00+00:00,0.189,-0.147
2018-12-02T20:48:00+00:00,0.209,-0.208
2018-12-03T00:40:00+00:00,0.033,-0.288
2018-12-03T04:32:00+00:00,0.049,-0.558
2018-12-03T08:24:00+00:00,0.36,-0.346
2018-12-03T12:16:00+00:00,0.339,-0.225
2018-12-03T16:08:00+00:00,0.112,-0.279
2018-12-03T20:00:00+00:00,0.222,-0.24
2018-12-03T23:52:00+00:00,0.045,-0.174
2018-12-04T03:44:00+00:00,0.026,-0.263
2018-12-04T07:36:00+00:00,0.233,-0.252
2018-12-04T11:28:00+00:00,0.268,-0.255
2018-12-04T15:20:00+00:00,0.049,-0.229
2018-12-04T19:12:00+00:00,0.009,-0.251
2018-12-04T23:04:00+00:00,0.428,-0.187
2018-12-05T02:56:00+00:00,0.043,-0.579
2018-12-05T06:48:00+00:00,0.133,-0.746
2018-12-05T10:40:00+00:00,0.249,-1.849
2018-12-05T14:32:00+00:00,0.153,-0.193
2018-12-05T18:24:00+00:00,0.114,-0.252
2018-12-05T22:16:00+00:00,0.041,-0.164
2018-12-06T02:08:00+00:00,0.512,-0.273
2018-12-06T06:00:00+00:00,0.178,-0.26
2018-12-06T09:52:00+00:00,0.174,-0.426
2018-12-06T13:44:00+00:00,0.186,-2.792
2018-12-06T17:36:00+00:00,0.129,-4.304
2018-12-06T21:28:00+00:00,0.028,-0.631
2018-12-07T01:20:00+00:00,0.049,-0.534
2018-12-07T05:12:00+00:00,0.03,-0.981
2018-12-07T09:04:00+00:00,0.221,-0.829
2018-12-07T12:56:00+00:00,0.091,-0.737
2018-12-07T16:48:00+00:00,0.109,-0.267
2018-12-07T20:40:00+00:00,0.104,-0.314
2018-12-08T00:32:00+00:00,0.017,-0.203
2018-12-08T04:24:00+00:00,0.086,-0.201
2018-12-08T08:16:00+00:00,0.035,-0.193
2018-12-08T12:08:00+00:00,0.039,-0.271
2018-12-08T16:00:00+00:00,0.044,-0.271
2018-12-08T19:52:00+00:00,0.033,-0.233
2018-12-08T23:44:00+00:00,0.03,-0.237
2018-12-09T03:36:00+00:00,0.043,-0.23
2018-12-09T07:28:00+00:00,0.028,-0.221
2018-12-09T11:20:00+00:00,0.369,-0.276
2018-12-09T15:12:00+00:00,0.071,-0.316
2018-12-09T19:04:00+00:00,0.085,-0.235
2018-12-09T22:56:00+00:00,0.056,-0.264
2018-12-10T02:48:00+00:00,0.069,-0.258
2018-12-10T06:40:00+00:00,0.058,-0.27
2018-12-10T10:32:00+00:00,0.446,-0.242
2018-12-10T14:24:00+00:00,0.333,-0.23
2018-12-10T18:16:00+00:00,0.258,-0.241
2018-12-10T22:08:00+00:00,0.063,-0.254
2018-12-11T02:00:00+00:00,0.086,-0.138
2018-12-11T05:52:00+00:00,0.062,-0.089
2018-12-11T09:44:00+00:00,0.979,-0.236
2018-12-11T13:36:00+00:00,0.367,-0.305
2018-12-11T17:28:00+00:00,0.538,-0.278
2018-12-11T21:20:00+00:00,0.168,-0.096
2018-12-12T01:12:00+00:00,0.207,-0.071
2018-12-12T05:04:00+00:00,0.012,-0.008
2018-12-12T08:56:00+00:00,0.003,0
2018-12-12T12:48:00+00:00,0.161,-0.122
2018-12-12T16:40:00+00:00,0.056,-0.386
2018-12-12T20:32:00+00:00,0.054,-1.167
2018-12-13T00:24:00+00:00,0.076,-1.595
2018-12-13T04:16:00+00:00,0.059,-1.813
2018-12-13T08:08:00+00:00,0.407,-0.637
2018-12-13T12:00:00+00:00,0.374,-0.354
2018-12-13T15:52:00+00:00,0.183,-0.355
2018-12-13T19:44:00+00:00,0.061,-0.26
2018-12-13T23:36:00+00:00,0.047,-0.25
2018-12-14T03:28:00+00:00,0.051,-0.254
2018-12-14T07:20:00+00:00,0.207,-0.472
2018-12-14T11:12:00+00:00,0.572,-0.313
2018-12-14T15:04:00+00:00,0.329,-0.217
2018-12-14T18:56:00+00:00,0.26,-0.424
2018-12-14T22:48:00+00:00,0.166,-0.728
2018-12-15T02:40:00+00:00,null,null
2018-12-15T06:32:00+00:00,0.057,-0.488
2018-12-15T10:24:00+00:00,0.128,-0.304
2018-12-15T14:16:00+00:00,0.108,-0.342
2018-12-15T18:08:00+00:00,0.084,-2.82
2018-12-15T22:00:00+00:00,0.057,-4.441
2018-12-16T01:52:00+00:00,0.056,-4.367
2018-12-16T05:44:00+00:00,0.038,-4.52
2018-12-16T09:36:00+00:00,0.277,-4.859
2018-12-16T13:28:00+00:00,0.063,-5.045
2018-12-16T17:20:00+00:00,0.055,-2.629
2018-12-16T21:12:00+00:00,0.03,-0.193
2018-12-17T01:04:00+00:00,0.035,-0.166
2018-12-17T04:56:00+00:00,0.053,-0.136
2018-12-17T08:48:00+00:00,0.702,-0.23
2018-12-17T12:40:00+00:00,0.291,-0.232
2018-12-17T16:32:00+00:00,0.149,-0.352
2018-12-17T20:24:00+00:00,0.023,-0.271
2018-12-18T00:16:00+00:00,0.043,-0.268
2018-12-18T04:08:00+00:00,0.025,-0.256
2018-12-18T08:00:00+00:00,0.49,-0.262
2018-12-18T11:52:00+00:00,0.224,-0.228
2018-12-18T15:44:00+00:00,0.246,-0.68
2018-12-18T19:36:00+00:00,0.093,-0.639
2018-12-18T23:28:00+00:00,0.034,-0.265
2018-12-19T03:20:00+00:00,0.025,-0.148
2018-12-19T07:12:00+00:00,0.147,-1.753
2018-12-19T11:04:00+00:00,0.174,-4.694
2018-12-19T14:56:00+00:00,0.141,-4.613
2018-12-19T18:48:00+00:00,0.068,-4.478
2018-12-19T22:40:00+00:00,0.083,-3.444
2018-12-20T02:32:00+00:00,0.031,-3.025
2018-12-20T06:24:00+00:00,0.063,-3.61
2018-12-20T10:16:00+00:00,0.066,-5.314
2018-12-20T14:08:00+00:00,0.041,-6.179
2018-12-20T18:00:00+00:00,0.011,-6.243
2018-12-20T21:52:00+00:00,0.019,-6.199
2018-12-21T01:44:00+00:00,0.012,-5.342
2018-12-21T05:36:00+00:00,0.042,-3.791
